Factura;Fecha;ID_Canal;Cliente;Tipo_Cliente;ID_Vehiculo;Costo_Vehiculo;Precio_Venta;ID_SEDE;ID_Vendedor
8833;26/04/2023 0:00;1;162;Persona;44;17900;22400;1;4
8834;26/04/2023 0:00;1;690;Persona;71;17800;20400;1;4
8835;26/04/2023 0:00;1;16;Persona;93;16800;19500;1;4
8836;26/04/2023 0:00;2;366;Empresa;171;16800;19300;4;1
8837;26/04/2023 0:00;2;497;Empresa;62;17100;20600;4;1
8838;26/04/2023 0:00;2;11;Empresa;168;17500;22000;4;1
8839;26/04/2023 0:00;2;115;Persona;166;18200;21200;1;4
8840;26/04/2023 0:00;2;95;Persona;58;17600;21200;1;4
8841;26/04/2023 0:00;2;304;Persona;41;17600;19000;1;4
8842;26/04/2023 0:00;2;1075;Persona;114;17800;20800;1;4
8843;26/04/2023 0:00;2;953;Persona;12;17400;18500;4;3
8844;26/04/2023 0:00;2;194;Persona;89;17200;22100;4;3
8845;26/04/2023 0:00;2;911;Persona;33;17100;19800;4;3
8846;26/04/2023 0:00;2;1031;Persona;120;17600;21300;4;3
8847;26/04/2023 0:00;1;628;Persona;37;17600;18600;2;11
8848;27/04/2023 0:00;1;552;Persona;88;17000;21400;2;11
8849;27/04/2023 0:00;1;639;Persona;7;17800;21400;2;11
8850;27/04/2023 0:00;1;647;Persona;4;17700;20000;2;11
8851;27/04/2023 0:00;4;323;Persona;124;17500;19600;4;7
8852;27/04/2023 0:00;4;595;Persona;123;18200;21500;4;7
8853;27/04/2023 0:00;4;522;Persona;66;18400;20900;4;7
8854;27/04/2023 0:00;4;919;Persona;118;18000;22800;4;7
8855;27/04/2023 0:00;2;168;Persona;152;16600;21500;1;9
8856;27/04/2023 0:00;2;1147;Persona;113;18000;21100;1;9
8857;27/04/2023 0:00;2;1051;Persona;73;17100;21500;1;9
8858;27/04/2023 0:00;2;153;Persona;124;17500;19600;1;9
8859;28/04/2023 0:00;1;1034;Persona;160;16800;19400;1;4
8860;28/04/2023 0:00;1;684;Persona;65;17100;20000;1;4
8861;28/04/2023 0:00;1;1131;Persona;102;17800;19800;1;4
8862;28/04/2023 0:00;1;284;Persona;89;17200;18900;1;4
8863;28/04/2023 0:00;4;934;Empresa;46;16700;20500;4;3
8864;28/04/2023 0:00;4;659;Empresa;7;17800;22300;4;3
8865;28/04/2023 0:00;4;1102;Empresa;179;17500;22200;4;3
8866;28/04/2023 0:00;4;385;Empresa;73;17100;20000;4;3
8867;29/04/2023 0:00;4;326;Persona;16;17800;21100;4;1
8868;29/04/2023 0:00;4;1043;Persona;98;18000;19300;4;1
8869;29/04/2023 0:00;4;137;Persona;116;17700;19600;4;1
8870;29/04/2023 0:00;4;896;Persona;42;17600;22300;4;1
8871;29/04/2023 0:00;3;462;Persona;146;17100;19400;1;4
8872;29/04/2023 0:00;3;108;Persona;13;17300;19700;1;4
8873;29/04/2023 0:00;3;556;Persona;47;17300;18900;1;4
8874;29/04/2023 0:00;3;1151;Persona;177;16600;18800;1;4
8875;29/04/2023 0:00;3;511;Persona;105;18200;19800;2;11
8876;29/04/2023 0:00;3;237;Persona;164;16800;18100;2;11
8877;29/04/2023 0:00;3;42;Persona;2;16800;20800;2;11
8878;29/04/2023 0:00;3;955;Persona;6;17100;19600;2;11
8879;29/04/2023 0:00;2;144;Empresa;133;17500;21500;4;5
8880;29/04/2023 0:00;2;964;Empresa;121;17100;20700;4;5
8881;29/04/2023 0:00;2;550;Empresa;63;17400;20300;4;5
8882;29/04/2023 0:00;2;667;Empresa;91;18300;22100;4;5
8883;29/04/2023 0:00;2;900;Persona;89;17200;20300;4;10
8884;29/04/2023 0:00;2;1086;Persona;119;17300;21700;4;10
8885;29/04/2023 0:00;2;934;Persona;44;17900;19300;4;10
8886;30/04/2023 0:00;2;643;Persona;142;17200;21300;4;10
8887;30/04/2023 0:00;1;372;Persona;96;17200;21900;4;10
8888;30/04/2023 0:00;1;785;Persona;163;17800;22900;4;10
8889;30/04/2023 0:00;1;543;Persona;46;16700;20400;4;10
8890;30/04/2023 0:00;1;1131;Persona;23;17100;18500;4;10
8891;30/04/2023 0:00;3;1018;Persona;53;16800;19300;4;10
8892;30/04/2023 0:00;3;748;Persona;105;18200;23400;4;10
8893;30/04/2023 0:00;3;546;Persona;141;18800;23300;4;10
8894;30/04/2023 0:00;3;265;Persona;63;17400;19300;4;10
8895;30/04/2023 0:00;3;785;Persona;78;17200;21200;2;8
8896;30/04/2023 0:00;3;435;Persona;140;17300;21900;2;8
8897;30/04/2023 0:00;3;765;Persona;41;17600;22700;2;8
8898;30/04/2023 0:00;3;424;Persona;104;17400;20600;2;8
8899;30/04/2023 0:00;3;391;Persona;49;17300;18800;4;3
8900;30/04/2023 0:00;3;921;Persona;25;17500;21500;4;3
8901;30/04/2023 0:00;3;1127;Persona;134;18000;22000;4;3
8902;30/04/2023 0:00;3;662;Persona;143;17700;21300;4;3
8903;30/04/2023 0:00;1;481;Persona;3;17000;17900;1;9
8904;30/04/2023 0:00;1;890;Persona;160;16800;19100;1;9
8905;30/04/2023 0:00;1;381;Persona;151;17200;20000;1;9
8906;30/04/2023 0:00;1;514;Persona;87;18000;21300;1;9
8907;30/04/2023 0:00;4;553;Persona;90;17400;18300;4;1
8908;30/04/2023 0:00;4;912;Persona;115;18400;23600;4;1
8909;30/04/2023 0:00;4;91;Persona;7;17800;21800;4;1
8910;30/04/2023 0:00;4;872;Persona;57;17700;19500;1;9
8911;30/04/2023 0:00;4;1134;Persona;135;17800;21800;1;9
8912;01/05/2023 0:00;4;1075;Persona;111;17500;19800;1;9
8913;01/05/2023 0:00;4;1148;Persona;88;17000;18700;1;9
8914;01/05/2023 0:00;2;1170;Persona;156;17200;20700;4;10
8915;01/05/2023 0:00;2;378;Persona;137;17800;21900;4;10
8916;01/05/2023 0:00;2;746;Persona;31;16500;20600;4;10
8917;01/05/2023 0:00;2;580;Persona;38;18100;19400;4;10
8918;01/05/2023 0:00;1;136;Persona;22;18000;21900;4;3
8919;01/05/2023 0:00;1;781;Persona;73;17100;18300;4;3
8920;01/05/2023 0:00;1;845;Persona;28;17800;22600;4;3
8921;01/05/2023 0:00;1;98;Persona;24;17200;19500;4;3
8922;01/05/2023 0:00;1;893;Persona;86;17000;20000;4;10
8923;01/05/2023 0:00;1;945;Persona;62;17100;21000;4;10
8924;01/05/2023 0:00;1;813;Persona;128;17500;19500;4;10
8925;01/05/2023 0:00;1;992;Persona;71;17800;22100;4;10
8926;01/05/2023 0:00;1;945;Persona;155;18000;22600;4;3
8927;01/05/2023 0:00;1;875;Persona;134;18000;21300;4;3
8928;01/05/2023 0:00;1;341;Persona;140;17300;21100;4;3
8929;01/05/2023 0:00;1;568;Persona;134;18000;21000;4;3
8930;01/05/2023 0:00;4;94;Persona;74;18100;20900;4;10
8931;01/05/2023 0:00;4;251;Persona;125;17300;21000;4;10
8932;01/05/2023 0:00;4;867;Persona;144;17200;18700;4;10
8933;01/05/2023 0:00;4;347;Persona;38;18100;21100;1;9
8934;01/05/2023 0:00;4;242;Persona;126;18100;22400;1;9
8935;01/05/2023 0:00;4;727;Persona;108;18300;20700;1;9
8936;01/05/2023 0:00;4;374;Persona;132;17200;19100;1;9
8937;01/05/2023 0:00;3;49;Persona;158;17400;21200;1;4
8938;01/05/2023 0:00;3;611;Persona;130;17900;19100;1;4
8939;01/05/2023 0:00;3;660;Persona;44;17900;21600;1;4
8940;02/05/2023 0:00;3;615;Persona;135;17800;19300;1;4
8941;02/05/2023 0:00;3;77;Empresa;16;17800;22600;4;10
8942;02/05/2023 0:00;3;617;Empresa;101;17500;18900;4;10
8943;02/05/2023 0:00;3;714;Empresa;89;17200;21300;4;10
8944;02/05/2023 0:00;1;141;Empresa;27;17400;21500;4;7
8945;02/05/2023 0:00;1;717;Empresa;10;16300;18700;4;7
8946;02/05/2023 0:00;1;188;Empresa;106;17600;20500;4;7
8947;02/05/2023 0:00;1;835;Empresa;11;17300;18300;4;7
8948;02/05/2023 0:00;1;293;Persona;92;17500;22500;1;9
8949;02/05/2023 0:00;1;442;Persona;139;17100;18700;1;9
8950;02/05/2023 0:00;1;566;Persona;127;17900;19400;1;9
8951;02/05/2023 0:00;1;956;Persona;168;17500;19400;1;9
8952;02/05/2023 0:00;1;815;Persona;96;17200;19300;4;10
8953;02/05/2023 0:00;1;837;Persona;162;18500;23300;4;10
8954;02/05/2023 0:00;1;697;Persona;59;18100;21600;4;10
8955;02/05/2023 0:00;1;67;Persona;12;17400;19200;4;10
8956;02/05/2023 0:00;4;357;Persona;162;18500;22400;2;11
8957;02/05/2023 0:00;4;3;Persona;59;18100;20500;2;11
8958;02/05/2023 0:00;4;49;Persona;52;17800;20200;2;11
8959;02/05/2023 0:00;4;1100;Persona;75;17000;22000;2;11
8960;02/05/2023 0:00;3;128;Persona;25;17500;18700;4;7
8961;02/05/2023 0:00;3;501;Persona;147;17300;21100;4;7
8962;02/05/2023 0:00;3;697;Persona;94;17500;19400;4;7
8963;02/05/2023 0:00;3;679;Persona;102;17800;21900;4;7
8964;02/05/2023 0:00;3;495;Persona;39;17200;21000;4;7
8965;02/05/2023 0:00;3;460;Persona;58;17600;19000;4;7
8966;02/05/2023 0:00;3;261;Persona;4;17700;22700;4;7
8967;02/05/2023 0:00;3;219;Persona;103;18000;21300;4;7
8968;02/05/2023 0:00;4;1160;Persona;99;17500;21500;4;7
8969;02/05/2023 0:00;4;636;Persona;89;17200;18800;4;7
8970;02/05/2023 0:00;4;335;Persona;158;17400;18600;4;7
8971;02/05/2023 0:00;4;155;Persona;26;17200;18500;4;7
8972;03/05/2023 0:00;4;515;Empresa;150;17600;22500;1;4
8973;03/05/2023 0:00;4;305;Empresa;148;17000;19800;1;4
8974;03/05/2023 0:00;4;1073;Empresa;43;18400;22900;1;4
8975;03/05/2023 0:00;4;479;Empresa;77;17300;19800;1;4
8976;03/05/2023 0:00;4;230;Persona;47;17300;19700;3;6
8977;03/05/2023 0:00;4;653;Persona;169;18000;20300;3;6
8978;03/05/2023 0:00;4;238;Persona;50;16300;17100;3;6
8979;03/05/2023 0:00;4;737;Persona;11;17300;18300;3;6
8980;03/05/2023 0:00;1;990;Persona;79;17700;18700;1;4
8981;03/05/2023 0:00;1;310;Persona;173;17500;19000;1;4
8982;03/05/2023 0:00;1;13;Persona;1;16800;20300;1;4
8983;03/05/2023 0:00;1;980;Persona;82;17700;19000;4;7
8984;03/05/2023 0:00;1;1123;Persona;92;17500;19200;4;7
8985;03/05/2023 0:00;1;192;Persona;92;17500;22200;4;7
8986;03/05/2023 0:00;1;718;Persona;6;17100;21100;4;7
8987;04/05/2023 0:00;1;192;Persona;56;17400;20300;2;8
8988;04/05/2023 0:00;1;182;Persona;14;16800;21400;2;8
8989;04/05/2023 0:00;1;228;Persona;163;17800;21000;2;8
8990;04/05/2023 0:00;1;428;Persona;153;17200;19800;2;8
8991;04/05/2023 0:00;4;1010;Persona;132;17200;19500;4;12
8992;04/05/2023 0:00;4;957;Persona;53;16800;21600;4;12
8993;04/05/2023 0:00;4;1001;Persona;86;17000;18100;4;12
8994;04/05/2023 0:00;4;1171;Persona;103;18000;20300;4;12
8995;04/05/2023 0:00;4;743;Persona;58;17600;21200;1;9
8996;04/05/2023 0:00;4;569;Persona;142;17200;20900;1;9
8997;04/05/2023 0:00;4;1025;Persona;127;17900;21700;1;9
8998;05/05/2023 0:00;2;1019;Persona;116;17700;21700;1;4
8999;05/05/2023 0:00;2;838;Persona;165;16900;18400;1;4
9000;05/05/2023 0:00;2;652;Persona;34;17500;19000;1;4
9001;05/05/2023 0:00;2;578;Persona;124;17500;19300;1;4
9002;05/05/2023 0:00;2;779;Persona;84;18500;23800;4;12
9003;05/05/2023 0:00;2;256;Persona;135;17800;19400;4;12
9004;05/05/2023 0:00;2;1090;Persona;108;18300;23200;4;12
9005;05/05/2023 0:00;2;603;Persona;58;17600;22800;4;12
9006;05/05/2023 0:00;2;104;Persona;127;17900;21000;4;7
9007;05/05/2023 0:00;2;766;Persona;74;18100;21600;4;7
9008;05/05/2023 0:00;2;694;Persona;114;17800;22100;4;7
9009;05/05/2023 0:00;2;28;Persona;143;17700;19300;4;7
9010;05/05/2023 0:00;3;668;Persona;148;17000;21800;4;7
9011;05/05/2023 0:00;3;867;Persona;40;17000;21000;4;7
9012;05/05/2023 0:00;3;956;Persona;11;17300;21100;4;7
9013;05/05/2023 0:00;3;551;Persona;33;17100;19800;4;7
9014;05/05/2023 0:00;3;620;Persona;135;17800;18800;1;4
9015;05/05/2023 0:00;3;703;Persona;178;17400;20100;1;4
9016;05/05/2023 0:00;3;858;Persona;107;17300;21400;1;4
9017;05/05/2023 0:00;3;20;Persona;94;17500;22700;1;4
9018;05/05/2023 0:00;4;670;Persona;134;18000;22900;4;10
9019;05/05/2023 0:00;4;229;Persona;90;17400;20800;4;10
9020;05/05/2023 0:00;4;424;Persona;137;17800;21400;4;10
9021;05/05/2023 0:00;4;588;Persona;161;16600;20700;4;10
9022;06/05/2023 0:00;3;861;Persona;52;17800;18900;4;10
9023;06/05/2023 0:00;3;1144;Persona;124;17500;20500;4;10
9024;06/05/2023 0:00;3;171;Persona;78;17200;20900;4;10
9025;06/05/2023 0:00;3;561;Persona;17;18100;19700;4;10
9026;06/05/2023 0:00;2;309;Persona;100;18100;20400;1;4
9027;06/05/2023 0:00;2;1015;Persona;46;16700;20700;1;4
9028;06/05/2023 0:00;2;941;Persona;169;18000;23000;1;4
9029;06/05/2023 0:00;2;721;Persona;116;17700;22800;1;4
9030;06/05/2023 0:00;4;770;Empresa;48;17100;19700;4;3
9031;06/05/2023 0:00;4;567;Empresa;174;17400;21300;4;3
9032;06/05/2023 0:00;4;615;Empresa;177;16600;17500;4;3
9033;06/05/2023 0:00;4;374;Empresa;14;16800;21500;4;3
9034;06/05/2023 0:00;2;452;Persona;73;17100;18400;4;12
9035;06/05/2023 0:00;2;991;Persona;167;18200;21800;4;12
9036;06/05/2023 0:00;2;450;Persona;15;17200;19600;4;12
9037;06/05/2023 0:00;2;95;Persona;116;17700;20600;4;12
9038;06/05/2023 0:00;1;525;Persona;40;17000;19900;4;3
9039;06/05/2023 0:00;1;864;Persona;60;17300;22400;4;3
9040;06/05/2023 0:00;1;937;Persona;87;18000;21500;4;3
9041;06/05/2023 0:00;1;1029;Persona;81;17400;19100;4;3
9042;06/05/2023 0:00;1;39;Persona;123;18200;23300;1;9
9043;06/05/2023 0:00;1;407;Persona;173;17500;20300;1;9
9044;07/05/2023 0:00;1;1102;Persona;160;16800;21700;1;9
9045;07/05/2023 0:00;1;651;Persona;114;17800;18800;1;9
9046;07/05/2023 0:00;1;996;Persona;132;17200;19100;1;9
9047;07/05/2023 0:00;1;178;Persona;161;16600;18100;1;9
9048;07/05/2023 0:00;1;230;Persona;34;17500;18600;1;9
9049;07/05/2023 0:00;1;429;Persona;61;17600;18800;1;9
9050;07/05/2023 0:00;1;281;Empresa;172;17700;18600;3;6
9051;07/05/2023 0:00;1;1105;Empresa;125;17300;18200;3;6
9052;07/05/2023 0:00;1;1114;Empresa;16;17800;21800;3;6
9053;07/05/2023 0:00;1;172;Empresa;135;17800;19300;3;6
9054;07/05/2023 0:00;4;229;Persona;114;17800;20700;4;3
9055;07/05/2023 0:00;4;144;Persona;24;17200;19700;4;3
9056;07/05/2023 0:00;4;937;Persona;24;17200;21400;4;3
9057;07/05/2023 0:00;4;506;Persona;58;17600;22200;4;3
9058;07/05/2023 0:00;2;149;Empresa;24;17200;18400;2;11
9059;07/05/2023 0:00;2;137;Empresa;147;17300;18700;2;11
9060;07/05/2023 0:00;2;1158;Empresa;85;17600;21300;2;11
9061;07/05/2023 0:00;2;31;Empresa;25;17500;21800;2;11
9062;07/05/2023 0:00;2;114;Persona;57;17700;19900;4;1
9063;07/05/2023 0:00;2;508;Persona;134;18000;23000;4;1
9064;07/05/2023 0:00;2;22;Persona;39;17200;20800;4;1
9065;07/05/2023 0:00;2;124;Persona;125;17300;21400;4;1
9066;07/05/2023 0:00;1;72;Persona;66;18400;23200;1;9
9067;07/05/2023 0:00;1;874;Persona;103;18000;19000;1;9
9068;07/05/2023 0:00;1;700;Persona;41;17600;22000;1;9
9069;07/05/2023 0:00;1;1178;Persona;121;17100;18800;1;9
9070;07/05/2023 0:00;1;660;Persona;144;17200;18600;4;10
9071;08/05/2023 0:00;1;1119;Persona;45;17500;19400;4;10
9072;08/05/2023 0:00;1;657;Persona;117;16800;20100;4;10
9073;08/05/2023 0:00;1;235;Persona;113;18000;22000;4;10
9074;08/05/2023 0:00;4;150;Empresa;118;18000;20400;4;1
9075;08/05/2023 0:00;4;1085;Empresa;43;18400;22900;4;1
9076;08/05/2023 0:00;4;166;Empresa;170;17400;19000;4;1
9077;08/05/2023 0:00;4;921;Empresa;105;18200;23600;4;1
9078;08/05/2023 0:00;3;4;Persona;174;17400;19300;4;3
9079;08/05/2023 0:00;3;921;Persona;28;17800;22800;4;3
9080;08/05/2023 0:00;3;385;Persona;101;17500;18800;4;3
9081;08/05/2023 0:00;3;38;Persona;153;17200;18500;4;3
9082;08/05/2023 0:00;4;1000;Persona;31;16500;18400;2;8
9083;08/05/2023 0:00;4;389;Persona;110;17200;21600;2;8
9084;08/05/2023 0:00;4;769;Persona;65;17100;19400;2;8
9085;08/05/2023 0:00;4;515;Persona;9;17100;19300;2;8
9086;08/05/2023 0:00;2;1126;Persona;19;17000;20200;4;2
9087;08/05/2023 0:00;2;1137;Persona;106;17600;18600;4;2
9088;08/05/2023 0:00;2;114;Persona;108;18300;22000;4;2
9089;08/05/2023 0:00;2;206;Persona;90;17400;19100;4;2
9090;08/05/2023 0:00;4;243;Persona;20;17600;19900;1;4
9091;08/05/2023 0:00;4;223;Persona;139;17100;21100;1;4
9092;08/05/2023 0:00;4;1021;Persona;81;17400;20000;1;4
9093;08/05/2023 0:00;4;993;Persona;143;17700;18800;1;4
9094;09/05/2023 0:00;2;317;Persona;178;17400;20400;4;10
9095;09/05/2023 0:00;2;441;Persona;157;18100;20000;4;10
9096;09/05/2023 0:00;2;943;Persona;35;18000;22400;4;10
9097;09/05/2023 0:00;2;1144;Persona;75;17000;21700;4;10
9098;09/05/2023 0:00;1;384;Persona;93;16800;18800;2;8
9099;09/05/2023 0:00;1;926;Persona;42;17600;21800;2;8
9100;09/05/2023 0:00;1;921;Persona;32;17800;19800;2;8
9101;09/05/2023 0:00;1;524;Persona;131;17000;19600;2;8
9102;09/05/2023 0:00;4;447;Persona;111;17500;19300;1;4
9103;09/05/2023 0:00;4;70;Persona;1;16800;18000;1;4
9104;09/05/2023 0:00;4;6;Persona;101;17500;21100;1;4
9105;09/05/2023 0:00;4;430;Persona;74;18100;19500;1;4
9106;09/05/2023 0:00;3;144;Persona;149;17600;20000;4;5
9107;09/05/2023 0:00;3;729;Persona;66;18400;20100;4;5
9108;09/05/2023 0:00;3;471;Persona;82;17700;22100;4;5
9109;10/05/2023 0:00;3;1136;Persona;31;16500;21100;4;5
9110;10/05/2023 0:00;3;80;Persona;168;17500;18900;4;2
9111;10/05/2023 0:00;3;662;Persona;57;17700;20000;4;2
9112;10/05/2023 0:00;3;632;Persona;9;17100;19400;4;2
9113;10/05/2023 0:00;3;594;Persona;60;17300;22200;4;2
9114;10/05/2023 0:00;2;1024;Persona;153;17200;19500;4;10
9115;10/05/2023 0:00;2;854;Persona;95;17700;22100;4;10
9116;10/05/2023 0:00;2;514;Persona;30;17400;22300;4;10
9117;11/05/2023 0:00;2;740;Persona;9;17100;22100;4;10
9118;11/05/2023 0:00;1;130;Empresa;63;17400;19300;1;4
9119;11/05/2023 0:00;1;1023;Empresa;21;18000;19800;1;4
9120;11/05/2023 0:00;1;425;Empresa;41;17600;21800;1;4
9121;11/05/2023 0:00;1;1064;Empresa;150;17600;22100;1;4
9122;11/05/2023 0:00;1;1092;Persona;70;17300;20600;4;1
9123;11/05/2023 0:00;1;476;Persona;1;16800;19000;4;1
9124;11/05/2023 0:00;1;1022;Persona;14;16800;18900;4;1
9125;11/05/2023 0:00;1;1095;Persona;147;17300;18400;4;1
9126;11/05/2023 0:00;4;383;Persona;168;17500;22400;2;8
9127;11/05/2023 0:00;4;507;Persona;68;17300;21900;2;8
9128;11/05/2023 0:00;4;339;Persona;172;17700;22100;2;8
9129;11/05/2023 0:00;1;113;Persona;77;17300;22100;3;6
9130;11/05/2023 0:00;1;228;Persona;103;18000;21600;3;6
9131;11/05/2023 0:00;1;239;Persona;133;17500;20200;3;6
9132;11/05/2023 0:00;1;93;Persona;134;18000;19600;3;6
9133;11/05/2023 0:00;4;538;Persona;9;17100;18200;4;12
9134;11/05/2023 0:00;4;1006;Persona;94;17500;19700;4;12
9135;11/05/2023 0:00;4;379;Persona;177;16600;18600;4;12
9136;11/05/2023 0:00;4;815;Persona;136;17600;20300;4;12
9137;11/05/2023 0:00;4;339;Empresa;31;16500;20200;3;6
9138;11/05/2023 0:00;4;63;Empresa;112;17500;19500;3;6
9139;11/05/2023 0:00;4;479;Empresa;163;17800;21500;3;6
9140;11/05/2023 0:00;4;671;Empresa;50;16300;17500;3;6
9141;11/05/2023 0:00;3;143;Persona;56;17400;22000;2;11
9142;11/05/2023 0:00;3;1086;Persona;56;17400;20000;2;11
9143;11/05/2023 0:00;3;505;Persona;32;17800;19400;2;11
9144;12/05/2023 0:00;2;472;Empresa;172;17700;18600;4;7
9145;12/05/2023 0:00;2;1164;Empresa;10;16300;18900;4;7
9146;12/05/2023 0:00;2;693;Empresa;73;17100;20800;4;7
9147;12/05/2023 0:00;2;147;Empresa;48;17100;18900;4;7
9148;12/05/2023 0:00;4;230;Persona;6;17100;18300;4;7
9149;12/05/2023 0:00;4;391;Persona;4;17700;20500;4;7
9150;12/05/2023 0:00;4;472;Persona;21;18000;21400;4;7
9151;12/05/2023 0:00;4;961;Persona;141;18800;24000;4;7
9152;12/05/2023 0:00;2;1035;Persona;156;17200;18900;4;5
9153;12/05/2023 0:00;2;1069;Persona;86;17000;17900;4;5
9154;12/05/2023 0:00;2;790;Persona;55;17800;20300;4;5
9155;12/05/2023 0:00;1;1162;Persona;41;17600;21600;4;7
9156;12/05/2023 0:00;1;805;Persona;108;18300;20600;4;7
9157;12/05/2023 0:00;1;122;Persona;13;17300;21100;4;7
9158;12/05/2023 0:00;1;368;Persona;68;17300;20000;4;7
9159;12/05/2023 0:00;3;280;Persona;64;17200;20200;4;2
9160;12/05/2023 0:00;3;366;Persona;66;18400;22500;4;2
9161;12/05/2023 0:00;3;590;Persona;129;17800;21100;4;2
9162;12/05/2023 0:00;3;365;Persona;71;17800;22200;4;2
9163;12/05/2023 0:00;1;66;Persona;154;17300;21600;1;4
9164;12/05/2023 0:00;1;313;Persona;31;16500;20100;1;4
9165;12/05/2023 0:00;1;925;Persona;97;17500;18500;1;4
9166;12/05/2023 0:00;1;1116;Persona;160;16800;19800;1;4
9167;12/05/2023 0:00;3;843;Persona;2;16800;20900;2;11
9168;13/05/2023 0:00;3;1114;Persona;172;17700;18800;2;11
9169;13/05/2023 0:00;3;1148;Persona;41;17600;19200;2;11
9170;13/05/2023 0:00;3;1011;Persona;111;17500;18400;2;11
9171;13/05/2023 0:00;2;384;Persona;62;17100;21400;4;5
9172;13/05/2023 0:00;2;146;Persona;162;18500;20300;4;5
9173;13/05/2023 0:00;2;1054;Persona;146;17100;20900;4;5
9174;13/05/2023 0:00;2;1145;Persona;141;18800;21200;4;5
9175;13/05/2023 0:00;2;953;Persona;37;17600;19500;4;3
9176;13/05/2023 0:00;2;700;Persona;78;17200;18100;4;3
9177;13/05/2023 0:00;2;616;Persona;119;17300;21600;4;3
9178;13/05/2023 0:00;2;367;Persona;30;17400;19900;4;3
9179;13/05/2023 0:00;2;388;Persona;136;17600;20300;4;1
9180;13/05/2023 0:00;2;785;Persona;131;17000;20600;4;1
9181;13/05/2023 0:00;2;136;Persona;4;17700;22700;4;1
9182;13/05/2023 0:00;2;631;Persona;85;17600;19400;4;1
9183;13/05/2023 0:00;2;632;Persona;88;17000;19500;4;12
9184;13/05/2023 0:00;2;642;Persona;32;17800;20100;4;12
9185;13/05/2023 0:00;2;513;Persona;89;17200;20500;4;12
9186;13/05/2023 0:00;2;1172;Persona;39;17200;22300;4;12
9187;13/05/2023 0:00;2;19;Persona;111;17500;20600;3;6
9188;13/05/2023 0:00;2;628;Persona;74;18100;20700;3;6
9189;13/05/2023 0:00;2;147;Persona;39;17200;18000;3;6
9190;13/05/2023 0:00;2;155;Persona;105;18200;21800;3;6
9191;13/05/2023 0:00;4;165;Persona;62;17100;19200;2;8
9192;13/05/2023 0:00;4;396;Persona;161;16600;21100;2;8
9193;14/05/2023 0:00;4;133;Persona;71;17800;22300;2;8
9194;14/05/2023 0:00;4;409;Persona;4;17700;20000;2;8
9195;14/05/2023 0:00;2;931;Persona;15;17200;18700;4;5
9196;14/05/2023 0:00;2;737;Persona;170;17400;21700;4;5
9197;14/05/2023 0:00;2;620;Persona;77;17300;20000;4;5
9198;14/05/2023 0:00;2;1016;Persona;75;17000;19800;4;5
9199;14/05/2023 0:00;2;1121;Persona;13;17300;20600;4;2
9200;14/05/2023 0:00;2;959;Persona;72;17800;21800;4;2
9201;14/05/2023 0:00;2;1003;Persona;27;17400;20400;4;2
9202;14/05/2023 0:00;2;1135;Persona;14;16800;21400;4;2
9203;14/05/2023 0:00;4;801;Persona;58;17600;22000;4;7
9204;14/05/2023 0:00;4;316;Persona;34;17500;18900;4;7
9205;14/05/2023 0:00;4;925;Persona;109;17700;19700;4;7
9206;14/05/2023 0:00;4;103;Persona;31;16500;17900;4;7
9207;14/05/2023 0:00;2;408;Persona;88;17000;21200;4;3
9208;14/05/2023 0:00;2;857;Persona;117;16800;19600;4;3
9209;14/05/2023 0:00;2;37;Persona;166;18200;21300;4;3
9210;14/05/2023 0:00;2;1137;Persona;75;17000;17900;4;3
9211;14/05/2023 0:00;2;445;Persona;40;17000;19200;4;10
9212;14/05/2023 0:00;2;13;Persona;128;17500;21700;4;10
9213;14/05/2023 0:00;2;149;Persona;151;17200;19000;4;10
9214;14/05/2023 0:00;2;436;Persona;133;17500;19200;4;10
9215;14/05/2023 0:00;3;312;Persona;30;17400;22500;2;8
9216;14/05/2023 0:00;3;52;Persona;167;18200;21400;2;8
9217;15/05/2023 0:00;3;407;Persona;167;18200;22600;2;8
9218;15/05/2023 0:00;3;829;Persona;133;17500;21900;2;8
9219;15/05/2023 0:00;2;184;Persona;30;17400;21100;4;12
9220;15/05/2023 0:00;2;1163;Persona;119;17300;20400;4;12
9221;15/05/2023 0:00;2;133;Persona;42;17600;21800;4;12
9222;15/05/2023 0:00;2;163;Persona;113;18000;20400;4;12
9223;15/05/2023 0:00;2;222;Persona;176;17600;22200;1;9
9224;15/05/2023 0:00;2;36;Persona;4;17700;22900;1;9
9225;15/05/2023 0:00;2;604;Persona;161;16600;19100;1;9
9226;15/05/2023 0:00;1;173;Persona;49;17300;21100;4;12
9227;15/05/2023 0:00;1;1051;Persona;128;17500;20300;4;12
9228;15/05/2023 0:00;1;222;Persona;72;17800;19900;4;12
9229;15/05/2023 0:00;1;1151;Persona;108;18300;22300;4;12
9230;15/05/2023 0:00;3;738;Persona;74;18100;19100;4;1
9231;15/05/2023 0:00;3;567;Persona;80;17400;18600;4;1
9232;15/05/2023 0:00;3;862;Persona;36;17600;22000;4;1
9233;16/05/2023 0:00;3;191;Persona;32;17800;23000;4;1
9234;16/05/2023 0:00;4;175;Persona;59;18100;21000;3;6
9235;16/05/2023 0:00;4;534;Persona;19;17000;20800;3;6
